SOCIETA;NUMERO_INTERNO;TARGA;NAZIONE_IMMATRICOLAZIONE;GESTITO;DESCRIZIONE;TIPO_VEICOLO;CASA_COSTRUTTRICE;TIPO_SERVIZIO;TIPO_SPECIFICA;SEDE_GESTIONE;AUTISTA_SEDE;AUTISTA_CODICE;SECONDO_AUTISTA_SEDE;SECONDO_AUTISTA_CODICE;NUMERO_INTERNO_ABBINATO;FORNITORE_CLIFOR;FORNITORE;DATA_ACQUISTO;DATA_IMMATRICOLAZIONE;OPERATORE;DISPONENTE;MOTORE_TIPO;MOTORE_NUMERO;KW;TELAIO_NUMERO;NUMERO_PIC;PORTATA;TARA;PESO_RIMORCHIABILE;PASSO;LUNGHEZZA_ESTERNA;LUNGHEZZA_INTERNA;LARGHEZZA_ESTERNA;LARGHEZZA_INTERNA;ALTEZZA_ESTERNA;ALTEZZA_INTERNA_ANTERIORE;ALTEZZA_INTERNA_POSTERIORE;CUBAGGIO;LIMITATORE_VELOCITA;RETARDER;RETARDER_TIPO;RALLA_TIPO;RALLA_DESCRIZIONE;RALLA_ALTEZZA;RALLA_ALTEZZA_MINIMA;RALLA_ALTEZZA_MASSIMA;ALLESTIMENTO;PIANALE;PORTA_POSTERIORE;ALZA_ABBASSA;SERBATOIO_1_LITRI;SERBATOIO_1_CENTIMETRI;SERBATOIO_2_LITRI;SERBATOIO_2_CENTIMETRI;SERBATOIO_LT_PER_CM;KM_PER_LITRO_MINIMO;KM_PER_LITRO_MASSIMO;GO_BOX;GO_BOX_DATA_MONTAGGIO;GO_BOX_NUMERO;GO_BOX_NOTE;SUPERTECH;SUPERTECH_DATA_MONTAGGIO;SUPERTECH_NOTE;NUMERO_CELLULARE;NUMERO_SATELLITARE;NUMERO_TRANSPONDER;PROTOCOLLO_MESSAGGI_SATELLITARE;TIPO_DISCHI;COLORE;PUBBLICITA;CHIUSURA_TIPO;CHIUSURA_MONTAGGIO;PRESA_A_TERRA;PRESA_A_TERRA_TIPO;DOPPIO_TETTO;ADR;KIT_AUSTRIA;REVISIONE_STATO;REVISIONE_DATA_PRENOTAZIONE;REVISIONE_DATA_REVISIONE;REVISIONE_NOTE;PIANO_MANUTENZIONE;CORREZIONE_KM;ECOPUNTI;ALIENATO;ALIENATO_DATA;ALIENATO_MOTIVO;ALIENATO_DESTINAZIONE;ALIENATO_VALUTA;ALIENATO_IMPORTO;RICAVO_GRUPPO;RICAVO_CONTO;RICAVO_SOTTOCONTO;LICENZA_CONTO_TERZI;LICENZA_INTRACOMUNITARIA;CISTERNA_SCOMPARTI_NUMERO;CISTERNA_SCARICO_ATTREZZATURA;CISTERNA_SCARICO_DISPOSITIVI;CISTERNA_SCARICO_REGIME;CISTERNA_VALVOLA;CISTERNA_RISCALDAMENTO;CISTERNA_SERPENTINE;CISTERNA_VASCHETTE;COSTO_KM;KM_ANNUI;NOME_FILE_FOTO;NOTE;INSERT_UTENTE;INSERT_DATA_ORA;UPDATE_UTENTE;UPDATE_DATA_ORA;SOCIETA_OFFICINA;TIPO_SATELLITARE;ID;RIFIUTI;UTILIZZO_GPRS;TIPO_SMS;VERSIONE_SOFTWARE_BORDO;VERSIONE_SOFTWARE_BORDO_DATA_ORA;VERSIONE_SOFTWARE_BORDO_DATA_ORA_RILEVAZIONE;CISTERNA_ADR_CODICE_CISTERNA;GO_BOX_NUMERO_PAN;WEB_TRACKING;PLANNING_ORDINE;SERBATOIO_MOTORE_AUSILIARIO_PRESENZA;SERBATOIO_MOTORE_AUSILIARIO_LITRI;CLASSE_EMISSIONE;DATA_PRIMA_IMMATRICOLAZIONE;CODICE_ESTERNO;DA_SINCRONIZZARE_IN_MOVO;MOVO_APPARATO;SINCRONIZZAZIONE_IN_MOVO_AVVENUTA;CINGHIE_FISSE;KM_PER_LITRO_MINIMO_UREA;KM_PER_LITRO_MASSIMO_UREA;RILEVAZIONE_DATE_ORE_EFFETTIVE_DISPOSIZIONE;CODICE_ILU_OLD;ALTEZZA_INTERNA_LATERALE_ANTERIORE;ALTEZZA_INTERNA_LATERALE_POSTERIORE;CDC;INVIO_VIAGGI_BORDO;PRESENZA_GANCI_NAVE;GESTIONE_HUPAC;PROFILO_SAGOMA_LIMITE;COMPATIBILITA_CON_CARRO;ALTEZZA_SELLETTA;OMOLOGAZIONE_VELOCITA;CODICE_ILU;CAPACITA_DI_CARICO;TIPO_CARBURANTE;VALORE_ACQUISTO;TIPO_ALIMENTAZIONE;IDENTIFICATIVO_ESTERNO;MODELLO;POSIZIONE_INIZIALE_DATA_ORA;POSIZIONE_INIZIALE_INDIRIZZO;POSIZIONE_INIZIALE_CAP;POSIZIONE_INIZIALE_LOCALITA;POSIZIONE_INIZIALE_SITO;POSIZIONE_INIZIALE_PROVINCIA;POSIZIONE_INIZIALE_NAZIONE;POSIZIONE_INIZIALE_ZONA;POSIZIONE_INIZIALE_LATITUDINE;POSIZIONE_INIZIALE_LONGITUDINE;TACHIMETRO_TACHIGRAFO;CONTAORE_1;CONTAORE_2;CONTAORE_3;PIANO_MANUTENZIONE_NEW;CISTERNA_TIPO_MATERIALE_DI_COSTRUZIONE;FOTO
11;XA406GJ;XA406GJ;I;S;N 234 CISTERNA 4 SCOMP+ LAVAG+ ARIA;CS;SE;CS;C4A;02;NULL;NULL;NULL;NULL;NULL;F;560;2017-05-18 00:00:00.000;2017-05-18 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338HLSG1029;8483;38000;6150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CY;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;623;NULL;ALLUMINIO LUCIDO PIA;GRIGIO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-06-18 00:00:00.000;MTS MATTINA - ING D'AMICO GIORGIA;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;CIST NR 8483;LAVAGGIO CIP + CICLO DELL'ARIA CON APERTURA DAL BASSO;PIOMBATURA AUTOMATICA DAL BASSO + TERMOMETRI;DOPPIA VALVOLE DI FONDO A FARFALLA CON COMANDO A DESTRA E SOPRA;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2017-05-19 11:33:50.000;STEFANO;2022-06-18 16:05:05.000;11;N;1174;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2017-05-18 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA406TL;XA406TL;I;S;N 343 CISTERNA PRESSIONABILE 2 SC + PED;CS;SE;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;3184;2022-11-07 00:00:00.000;2022-11-07 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338NLSG1032;10745;38000;7100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;GRIGIO 7031+RAL9016;NULL;TEL. ZINCATO E VERNI;NULL;N;NULL;N;N;N;R;NULL;2022-11-07 00:00:00.000;NUOVO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO **PED**;PRESSIONE+FILTRO STERILE+RISCALDAMENTO + VALVOLA DI FONDO FORT VALE CLEANFLOW;ATP+STERILE;PIOMBATURA DAL BASSO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;NULL;STEFANO;2022-11-11 08:54:21.000;ANDREA;2023-01-26 12:11:27.000;11;N;1883;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2022-11-07 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;S;N;NULL;NULL;0;NULL;NULL;NULL;NULL;87650,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA407TL;XA407TL;I;S;N 344 CISTERNA PRESSIONABILE 2 SC + PED;CS;SE;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;3184;2022-11-07 00:00:00.000;2022-11-07 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338NLSG1033;10745;38000;7100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALLUMINIO PIATTI;GRIGIO 7031+RAL9016;NULL;TEL. ZINCATO E VERNI;NULL;N;NULL;N;N;N;R;NULL;2022-11-07 00:00:00.000;NUOVO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO **PED**;PRESSIONE+FILTRO STERILE+RISCALDAMENTO + VALVOLA DI FONDO FORT VALE CLEANFLOW;ATP+STERILE;PIOMBATURA DAL BASSO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;NULL;STEFANO;2022-11-11 09:04:28.000;PIERGIORGIO;2023-02-17 16:38:14.000;11;N;1884;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2022-11-07 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;S;N;NULL;NULL;0;NULL;NULL;NULL;NULL;87650,00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;0x
11;XA416BB;XA416BB;I;S;N 193 CISTERNA 4 SCOMP+ LAVAG+ ARIA;CS;ME;CS;C4A;02;NULL;NULL;NULL;NULL;NULL;F;560;2013-08-12 00:00:00.000;2013-08-12 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZHZSA1050D0011023;6283;38000;6400;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CY;NULL;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;383;NULL;ALLUMINIO LUCIDI PIA;GRIGIO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-11-05 00:00:00.000;MTS MATTINA ING ZURLO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;TUBO UNICO POSTERIORE IN CASSETTONE CON PIOMB. DAL BASSO;CISTERNA NR 6283;SU TUBO DI SCARICO DN 100 VALVOLE DI FONDO A FARFALLA+ TERMOMETRI;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2013-08-12 18:26:00.000;STEFANO;2022-11-05 18:42:01.000;11;N;892;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2013-08-12 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA428BB;XA428BB;I;S;N 194 CISTERNA 4 SCOMP+ LAVAG+ ARIA;CS;ME;CS;C4A;02;NULL;NULL;NULL;NULL;NULL;F;560;2013-09-09 00:00:00.000;2013-09-09 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZHZSA1050D0011024;6284;38000;6400;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CY;NULL;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;523;NULL;ALLUMINIO LUCIDI PIA;GRIGIO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-11-05 00:00:00.000;MTS MATTINA ING ZURLO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;TUBO UNICO POSTERIORE IN CASSETTONE CON PIOMB. DAL BASSO;CISTERNA NR 6284;SU TUBO DI SCARICO DN 100 VALVOLE DI FONDO A FARFALLA+ TERMOMETRI;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2013-09-09 13:09:00.000;STEFANO;2022-11-05 18:42:02.000;11;N;893;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2013-09-09 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA428GJ;XA428GJ;I;S;N 80  AUTOPORTANTE PRESSIONABILE;CS;MA;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;587;2001-08-03 00:00:00.000;2017-05-30 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZA9SR34AL00B49888;NULL;38000;7780;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;51171;NULL;ALLUMINIO PIATTI;INOX;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-06-18 00:00:00.000;MTS POMERIGGIO ING. MERCURI;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO;PRESSIONE+FILTRO STERILE+RISCALDAMENTO;ATP+STERILE;VALVOLA A FARFALLA DI FONDO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;NULL;CONVERSIONE;2001-12-07 14:26:00.000;STEFANO;2022-06-18 16:11:25.000;11;N;1179;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2001-08-03 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA446BB;XA446BB;I;S;N 195 CISTERNA 4 SCOMP+ LAVAG+ ARIA;CS;ME;CS;C4A;02;NULL;NULL;NULL;NULL;NULL;F;560;2013-10-07 00:00:00.000;2013-10-07 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZHZSA1050D0011063;6296;38000;6400;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CY;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;522;NULL;ALLUMINIO LUCIDI PIA;GRIGIO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-11-23 00:00:00.000;MTS MATTINO ING. MERCURI;NULL;NULL;NULL;S;2023-03-08 00:00:00.000;VENDITA;UNIFRIG;EURO;31000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;TUBO UNICO POSTERIORE IN CASSETTONE CON PIOMB. DAL BASSO;CISTERNA NR 6296;SU TUBO DI SCARICO DN 100 VALVOLE DI FONDO A FARFALLA+ TERMOMETRI;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2013-10-07 15:32:00.000;STEFANO;2023-03-09 19:14:04.000;11;N;894;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2013-10-07 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;0x
11;XA447GJ;XA447GJ;I;S;N 280  CISTERNA PRESSIONABILE 2 SCOMPART;CS;SE;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;3184;2017-06-20 00:00:00.000;2017-06-20 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338HLSG1031;8477;38000;6650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;590;NULL;ALLUMINIO PIATTI;GRIGIO 7031;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-05-05 00:00:00.000;MTS MATTINO VALENZANO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO;PRESSIONE+FILTRO STERILE+RISCALDAMENTO;ATP+STERILE;VALVOLA DI FONDO DOPPIA PIOMBATURA DAL BASSO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;Cisterna autoportante VANHOOL telaio INOX con impianto di lavaggio asportabile (6 steli), filtro sterile DONALSON 500mm pressionabile su tutte le camere (2,5 Bar), 
Piombatura automatica pneumatica (azionata dal coperchio cassettone)
Possibilità di scarico dal basso con apertura della rampa dell'aria pneumatica
Valvole di fondo FORT VALE tipo CLEAN FLOW pneumatiche
Coperchi superiori FORT VALE
Webasto con flange scarichi riscaldati;STEFANO;2017-06-21 08:49:00.000;SVC-MOVO;2022-05-05 19:01:13.000;11;N;1182;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2017-06-20 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;S;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA448GJ;XA448GJ;I;S;N 281  CISTERNA PRESSIONABILE 2 SCOMPART;CS;SE;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;3184;2017-06-20 00:00:00.000;2017-06-20 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338HLSG1032;8477;38000;6650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;606;NULL;ALLUMINIO PIATTI;GRIGIO 7031;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-07-09 00:00:00.000;MTS  MATTINA D'AMICO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO;PRESSIONE+FILTRO STERILE+RISCALDAMENTO;ATP+STERILE;VALVOLA DI FONDO DOPPIA PIOMBATURA DAL BASSO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;Cisterna autoportante VANHOOL telaio INOX con impianto di lavaggio asportabile (6 steli), filtro sterile DONALSON 500mm pressionabile su tutte le camere (2,5 Bar), 
Piombatura automatica pneumatica (azionata dal coperchio cassettone)
Possibilità di scarico dal basso con apertura della rampa dell'aria pneumatica
Valvole di fondo FORT VALE tipo CLEAN FLOW pneumatiche
Coperchi superiori FORT VALE
Webasto con flange scarichi riscaldati;STEFANO;2017-06-21 08:53:39.000;STEFANO;2022-07-11 11:37:39.000;11;N;1183;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2017-06-20 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;S;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA449GJ;XA449GJ;I;S;N 235 CISTERNA 4 SCOMP+ LAVAG+ ARIA;CS;SE;CS;C4A;02;NULL;NULL;NULL;NULL;NULL;F;560;2017-06-20 00:00:00.000;2017-06-20 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338HLSG1035;8483;38000;6150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CY;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;582;NULL;ALLUMINIO LUCIDO PIA;GRIGIO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-05-05 00:00:00.000;MTS MATTINO VALENZANO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;CIST NR 8483;LAVAGGIO CIP + CICLO DELL'ARIA CON APERTURA DAL BASSO;PIOMBATURA AUTOMATICA DAL BASSO + TERMOMETRI;DOPPIA VALVOLE DI FONDO A FARFALLA CON COMANDO A DESTRA E SOPRA;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2017-06-21 07:59:26.000;STEFANO;2022-10-16 11:46:24.000;11;N;1181;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2017-06-20 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA450KV;XA450KV;I;S;N 162 CISTERNA 4 SCOMPARTI;CS;CA;CS;C4;02;NULL;NULL;NULL;NULL;NULL;F;1796;2009-02-10 00:00:00.000;2019-05-10 00:00:00.000;NULL;NULL;NULL;NULL;NULL;ZB3893105TLE49753;cist. nr 4500;38000;6350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;CA;ZINCATO;N;S;0.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;141;NULL;ALLUMINIO PIATTI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2020-11-07 00:00:00.000;MTS VALANZANO;NULL;NULL;NULL;S;2021-04-15 00:00:00.000;VENDITA;ASV EXPORT & IMPORT;EURO;18000,00;NULL;NULL;NULL;NULL;NULL;4;RACCORDO 100/65+100/50+100/GAROLLA+ PROLUNGA 65/65 DIN+65/80;NULL;CISTERNA NR 4500;SU TUBO DI SCARICO DN 100;N;N;S;0,00;NULL;NULL;NULL;STEFANO;2019-06-22 13:51:23.000;SVC-MOVO;2021-04-15 17:23:55.000;11;N;1507;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2009-02-10 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;N;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
11;XA456GJ;XA456GJ;I;S;N 282  CISTERNA PRESSIONABILE 2 SCOMPART;CS;SE;CA;RP;02;NULL;NULL;NULL;NULL;NULL;F;3184;2017-06-29 00:00:00.000;2017-06-29 00:00:00.000;NULL;NULL;NULL;NULL;NULL;W09105338HLSG1033;8554;38000;6650;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;NULL;NULL;NULL;NULL;CE;NULL;N;S;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;500;NULL;ALLUMINIO PIATTI;GRIGIO 7031;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-06-18 00:00:00.000;MTS POMERIGGIO ING. MERCURI;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;CISTERNA PRESSIONABILE+FILTRO STERILE+RISCALDAMENTO;PRESSIONE+FILTRO STERILE+RISCALDAMENTO;ATP+STERILE;VALVOLA DI FONDO DOPPIA PIOMBATURA DAL BASSO E AGLI SCARICHI;S;S;S;0,00;NULL;NULL;Cisterna autoportante VANHOOL telaio INOX con impianto di lavaggio asportabile (6 steli), filtro sterile DONALSON 500mm pressionabile su tutte le camere (2,5 Bar), 
Piombatura automatica pneumatica (azionata dal coperchio cassettone)
Possibilità di scarico dal basso con apertura della rampa dell'aria pneumatica
Valvole di fondo FORT VALE tipo CLEAN FLOW pneumatiche
Coperchi superiori FORT VALE
Webasto con flange scarichi riscaldati;STEFANO;2017-06-29 18:04:28.000;STEFANO;2022-06-18 16:12:18.000;11;N;1186;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;NULL;2017-06-29 00:00:00.000;NULL;N;NULL;S;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;N;S;N;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL
